dma_elec,cls_elec,ct,disp,int,mod_pauli,pol,index
-54.585216,-77.0697,-10.4979,-13.6664,-48.631699999999995,62.7869,-10.1846,48
-62.294018,-86.323,-18.6093,-14.5072,-53.39719999999999,80.2339,-14.1916,49
-62.524794,-85.373,-26.247,-14.7341,-53.158699999999996,90.7629,-17.5675,50
-60.825947,-79.2968,-21.7775,-13.3983,-55.88200000000001,74.008,-15.4174,51
-56.603127,-71.6693,-17.5708,-12.2955,-53.358000000000004,61.5749,-13.3973,52
-51.212566,-64.2281,-13.9275,-11.2929,-50.2376,50.5081,-11.2972,53
-61.107405,-75.2672,-17.9671,-11.7294,-65.62049999999999,52.9569,-13.6137,54
-52.383262,-65.108,-13.1612,-10.9623,-54.615300000000005,45.5995,-10.9833,55
-52.215129,-64.6671,-11.9913,-10.8742,-53.30980000000001,44.8089,-10.5861,56
-58.065731,-72.6004,-15.3156,-11.7475,-59.157199999999996,52.7856,-12.2793,57
-51.017143,-68.8745,-13.7019,-12.4941,-48.4924,57.7271,-11.149,58
-62.803996,-80.3946,-15.0823,-12.8014,-58.1451,62.6926,-12.5594,59
-53.233651,-73.2768,-16.6853,-13.286,-49.18469999999999,66.703,-12.6396,60
-61.44849,-80.3116,-26.1539,-13.8024,-57.32659999999999,80.3615,-17.4202,61
-42.935764,-59.8466,-16.2011,-12.6349,-37.948,63.2098,-12.4752,62
-48.924346,-62.8211,-15.8598,-12.0775,-43.4076,59.6819,-12.3311,63
-54.15191,-69.7558,-17.2749,-12.119,-54.62629999999999,57.64,-13.1166,64
-53.811923,-69.3714,-13.4714,-11.8378,-55.98119999999999,49.8808,-11.1814,65
-42.5933,-57.2969,-5.4191,-10.7406,-44.38210000000001,36.8306,-7.7561,66
-51.303721,-64.7755,-7.0007,-10.8675,-55.063599999999994,36.4968,-8.9167,67
-43.172567,-56.4134,-5.8557,-10.3774,-46.53810000000001,33.9,-7.7916,68
-44.366205,-56.3339,-6.7308,-9.9858,-46.9558,34.3764,-8.2817,69
-54.909537,-68.215,-15.8224,-11.4064,-57.8086,50.1013,-12.4661,70
-55.680177,-67.7056,-21.556,-11.6694,-58.6564,56.8895,-14.6149,71
-45.334936,-58.9001,-17.3074,-11.8198,-45.639300000000006,55.4375,-13.0495,72
-47.602148,-61.2237,-15.4018,-11.8879,-42.9624,57.5519,-12.0009,73
-60.809176,-77.9661,-20.5358,-13.0275,-56.356199999999994,70.0441,-14.8709,74
-50.065495,-68.7623,-13.3948,-12.6271,-49.5747,56.4353,-11.2258,75
-51.291678,-66.2276,-7.6704,-11.2831,-52.90749999999999,41.1216,-8.848,76
-47.607634,-60.1826,-6.4003,-10.2739,-51.7685,33.6068,-8.5185,77
-48.672711,-59.0287,-10.716,-9.8524,-54.4526,34.9991,-9.8546,78
-39.812522,-47.3722,-8.2208,-8.5217,-45.5059,27.1747,-8.5659,79
-40.61895,-46.8157,-8.5367,-8.0064,-47.6902,24.5156,-8.847,80
-40.759038,-46.7273,-8.5874,-7.9623,-47.294399999999996,24.6236,-8.641,81
-47.695081,-55.4963,-10.1448,-8.8699,-54.138999999999996,30.0896,-9.7176,82
-50.178374,-61.6089,-11.9415,-10.4179,-54.21619999999999,40.2095,-10.4574,83
-57.719461,-73.8774,-15.4502,-12.1248,-58.3472,55.1907,-12.0855,84
-61.447432,-85.8699,-18.9752,-14.8531,-50.0934,83.9798,-14.375,85
-67.195055,-95.9383,-25.8805,-16.1152,-44.7651,111.2446,-18.0757,86
-71.551928,-102.0988,-36.2886,-17.0538,-50.223099999999995,129.5909,-24.3728,87
-58.863106,-84.8979,-24.4609,-15.3875,-43.95190000000001,97.7619,-16.9675,88
-63.547688,-84.0236,-20.6153,-13.9158,-53.80700000000001,79.8304,-15.0827,89
-48.281018,-67.3881,-13.5586,-12.8301,-45.45209999999999,59.6833,-11.3586,90
-60.979622,-77.9721,-18.7399,-12.5877,-61.3613,61.6012,-13.6628,91
-45.139694,-57.9059,-8.5857,-10.5106,-47.104200000000006,38.8901,-8.9921,92
-51.577554,-61.3251,-10.3794,-9.6996,-56.78490000000001,34.5665,-9.9473,93
-47.728323,-55.2308,-10.0222,-8.6973,-54.301,29.1731,-9.5238,94
-40.314427,-46.3869,-7.6467,-7.8719,-46.95139999999999,23.3531,-8.399,95
-44.585986,-50.2983,-7.995,-7.5872,-52.515,21.9267,-8.5612,96
-40.238288,-45.4996,-4.9464,-6.9894,-47.4636,17.0587,-7.0869,97
-42.00402,-47.2978,-4.4452,-6.9238,-49.45980000000001,16.0827,-6.8757,98
-43.294893,-48.0058,-3.321,-6.5517,-50.671800000000005,13.6596,-6.4529,99
-37.725613,-42.5335,-2.4725,-6.3687,-44.6685,12.4443,-5.7381,100
-37.937472,-42.4687,-2.2695,-6.1662,-44.71029999999999,11.7882,-5.5941,101
-42.259723,-46.8839,-3.9075,-6.5084,-50.131099999999996,13.8072,-6.6385,102
-38.287397,-42.6813,-4.1122,-6.3502,-45.214200000000005,14.403,-6.4735,103
-40.098883,-44.3345,-6.1041,-6.5774,-48.224000000000004,16.4306,-7.6386,104
-37.613449,-41.5214,-8.1154,-6.711,-47.348600000000005,17.4169,-8.4177,105
-35.375767,-39.2278,-6.1425,-6.4813,-43.1406,16.2275,-7.5165,106
-42.7746,-48.1624,-6.7993,-7.2581,-50.539,19.6781,-7.9973,107
-41.561402,-49.2877,-4.8514,-8.1851,-47.5222,21.924,-7.122,108
-45.032924,-56.2424,-4.9862,-9.6889,-49.73250000000001,28.8505,-7.6655,109
-57.319952,-73.6686,-10.2687,-12.0456,-56.2499,50.0463,-10.3133,110
-59.566773,-82.5273,-23.4748,-14.4743,-51.5482,84.8359,-15.9077,111
-57.715544,-84.0728,-31.3983,-15.6503,-48.5454,102.9147,-20.3387,112
-59.403904,-80.6119,-26.4963,-15.0835,-41.09270000000001,99.3205,-18.2215,113
-54.094327,-75.5403,-18.8593,-14.291,-37.496700000000004,85.4117,-14.2178,114
-67.472294,-89.6819,-26.3842,-14.5378,-61.614,87.0595,-18.0696,115
-49.777788,-67.4004,-13.4314,-12.2267,-50.246500000000005,53.7333,-10.9213,116
-53.236071,-64.8597,-7.6381,-10.3161,-56.0745,35.7327,-8.9933,117
-45.611421,-55.6374,-6.5992,-9.2861,-50.94019999999999,28.8309,-8.2484,118
-43.833052,-51.5745,-7.7276,-8.4419,-51.75670000000001,24.4942,-8.5069,119
-40.587386,-45.3159,-4.5733,-6.6841,-46.9426,16.4784,-6.8477,120
-38.818108,-42.7721,-5.6222,-6.3609,-46.5289,15.5037,-7.2774,121
-37.542146,-41.5732,-6.7217,-6.4758,-47.2375,15.4619,-7.9287,122
-38.52437,-41.912,-4.275,-5.6999,-46.2906,12.14,-6.5437,123
-37.476393,-40.8819,-3.3575,-5.6048,-44.8008,11.0878,-6.0444,124
-38.898273,-42.2447,-3.8501,-5.5827,-47.2891,10.749,-6.3606,125
-38.900585,-42.0791,-2.4832,-5.326,-46.070499999999996,9.4156,-5.5978,126
-35.987974,-39.7104,-1.9954,-5.5806,-42.7829,9.7426,-5.2391,127
-41.306779,-45.7757,-2.9677,-6.3276,-48.762800000000006,12.4394,-6.1312,128
-40.079981,-45.4972,-2.7974,-6.8053,-46.879200000000004,14.3083,-6.0876,129
-39.258425,-45.5016,-2.9638,-7.1789,-45.5018,16.2652,-6.1227,130
-43.134036,-50.517,-3.874,-8.001,-49.4645,19.7344,-6.8069,131
-46.558962,-55.9816,-4.9509,-9.1147,-52.493300000000005,25.179,-7.6251,132
-45.114419,-55.8997,-4.6072,-9.4688,-49.0112,28.2506,-7.2861,133
-48.280422,-61.7232,-6.8591,-10.6992,-51.6363,36.257,-8.6118,134
-51.004373,-65.602,-9.6366,-11.2454,-51.9388,44.183,-9.6378,135
-51.938435,-67.5548,-14.6234,-12.0089,-50.585300000000004,55.3752,-11.7734,136
-47.346035,-64.4762,-18.0837,-12.7184,-45.067400000000006,63.5918,-13.3809,137
-54.56726,-70.8951,-19.1021,-12.7714,-49.446600000000004,67.1639,-13.8419,138
-57.142603,-71.8107,-13.4691,-11.7501,-57.40639999999999,51.2892,-11.6657,139
-47.951015,-61.6426,-10.5138,-10.9044,-51.2916,41.5952,-9.826,140
-37.070245,-48.3976,-6.3792,-9.6039,-41.3887,30.9908,-7.9988,141
-48.415715,-57.416,-8.3568,-9.1592,-53.5464,30.2519,-8.8663,142
-38.548115,-47.0134,-5.452,-8.4402,-44.8263,23.5275,-7.4482,143
-42.586577,-50.4203,-5.0485,-8.2411,-49.47849999999999,21.6686,-7.4372,144
-44.253433,-52.068,-4.6044,-8.2308,-50.2764,21.8539,-7.2271,145
-39.489573,-47.9302,-4.5889,-8.4137,-45.3325,22.6361,-7.0358,146
-51.599393,-60.4014,-8.0599,-9.0515,-57.71890000000001,28.7291,-8.9352,147
-35.82246,-45.4026,-5.6309,-8.9092,-40.694,26.715,-7.4663,148
-52.602581,-62.146,-11.7211,-9.6647,-58.7878,35.2301,-10.4861,149
-43.608242,-53.563,-10.4192,-9.6997,-48.37270000000001,35.0392,-9.73,150
-50.155103,-61.3181,-13.5808,-10.6604,-51.948800000000006,44.8328,-11.2223,151
-52.796392,-65.6637,-12.9088,-10.9809,-54.5626,45.9765,-10.9857,152
-51.088402,-66.7694,-10.6982,-11.7363,-52.231700000000004,47.0099,-10.0377,153
-50.00204,-68.8332,-7.6368,-12.3494,-47.99680000000001,49.6864,-8.8638,154
-65.126437,-87.0474,-12.2192,-14.0509,-60.41159999999999,64.3665,-11.4606,155
-53.256603,-80.6499,-11.1855,-14.6645,-43.7456,73.142,-10.3877,156
-62.393069,-90.6218,-20.4058,-15.591,-48.0624,93.4251,-14.8689,157
-58.39141,-81.7213,-21.9822,-14.584,-46.82929999999999,87.1598,-15.7016,158
-60.316731,-78.3722,-27.0847,-13.8632,-54.805200000000006,82.4689,-17.954,159
-51.905562,-66.1303,-20.9487,-12.2963,-52.021699999999996,62.0656,-14.712,160
-47.699169,-57.299,-11.8357,-10.029,-49.141999999999996,40.3277,-10.306,161
-47.830463,-56.1686,-8.6918,-8.9441,-53.377700000000004,29.4335,-9.0067,162
-51.052273,-58.0346,-8.663,-8.261,-60.55059999999999,23.6776,-9.2696,163
-38.194231,-43.6732,-3.2813,-6.8159,-44.5364,15.3562,-6.1222,164
-43.16413,-47.9278,-3.1124,-6.5277,-50.0103,13.8785,-6.3209,165
-42.330956,-47.4333,-3.7598,-6.8283,-50.3386,14.3223,-6.6395,166
-36.662805,-41.4134,-2.3556,-6.2434,-43.3111,12.3034,-5.6021,167
-40.806692,-44.9049,-2.5892,-6.0343,-47.879599999999996,11.5214,-5.8726,168
-38.181728,-42.0146,-2.7366,-5.8095,-45.887800000000006,10.4995,-5.8266,169
-33.229992,-36.3386,-1.6402,-4.994,-39.5668,8.2067,-4.8007,170
-39.979963,-43.1841,-3.7418,-5.4919,-48.6021,10.1971,-6.3814,171
-34.353676,-37.5357,-3.9319,-5.4554,-42.818999999999996,10.409,-6.305,172
-35.191504,-37.9335,-3.1632,-5.0943,-42.0734,9.8753,-5.7577,173
-37.33844,-40.6952,-4.776,-5.7423,-46.034600000000005,12.0207,-6.8418,174
-37.004738,-40.5163,-4.1209,-5.7319,-45.43600000000001,11.4286,-6.4955,175
-37.177147,-40.2357,-2.2026,-5.1426,-43.8095,9.0701,-5.2987,176
-33.659495,-37.7406,-2.6932,-5.852,-41.37820000000001,10.5887,-5.6811,177
-35.002784,-39.5572,-2.2706,-6.0675,-41.946000000000005,11.4733,-5.524,178
-44.845796,-50.0393,-3.2555,-6.8918,-51.93929999999999,14.7905,-6.5432,179
-40.752695,-48.6491,-4.8612,-8.2562,-47.089099999999995,21.7893,-7.1119,180
-53.984039,-64.5549,-11.2398,-10.0427,-58.304,37.8613,-10.3279,181
-55.183416,-71.7718,-17.6111,-12.5414,-54.0286,61.0776,-13.1819,182
-64.589721,-86.2614,-25.0079,-14.4213,-55.43129999999999,87.3772,-17.1179,183
-67.766684,-92.9621,-28.0681,-15.5105,-52.752800000000015,103.1591,-19.3712,184
-61.789746,-89.3974,-25.887,-15.8874,-43.423100000000005,105.5054,-17.7567,185
-68.633068,-93.4025,-27.0688,-15.3439,-53.292800000000014,101.2828,-18.7604,186
-53.704706,-74.0324,-16.5307,-13.4965,-46.6125,70.2473,-12.8002,187
-56.217057,-71.4987,-14.7657,-11.8161,-57.8701,52.1192,-11.9088,188
-51.720011,-62.3453,-7.3774,-9.8567,-56.39960000000001,31.9962,-8.8164,189
-39.972502,-48.3581,-3.5855,-8.266,-45.428000000000004,21.3039,-6.5223,190
-46.73449,-53.1384,-4.0048,-7.6294,-53.559000000000005,18.3169,-7.1033,191
-38.827991,-44.5143,-2.9015,-6.9357,-45.70479999999999,14.7596,-6.1129,192
-37.729689,-42.323,-2.4026,-6.2133,-44.6353,11.9585,-5.6549,193
-33.456973,-37.7587,-2.0207,-5.815,-40.5656,10.4135,-5.3847,194
-32.086602,-36.6689,-1.9053,-5.9579,-38.9158,10.826,-5.2097,195
-42.731541,-47.2492,-2.8798,-6.405,-50.04180000000001,12.6821,-6.1899,196
-39.484246,-44.7175,-2.775,-6.7052,-46.565599999999996,13.6723,-6.0402,197
-42.055382,-47.3236,-2.8429,-6.7555,-48.5125,14.541,-6.1315,198
-47.299124,-54.0066,-6.4531,-7.9523,-55.747,20.7938,-8.1288,199
-46.231175,-53.883,-8.9167,-8.5771,-53.3556,27.0,-8.9788,200
-43.906295,-51.5988,-9.7437,-9.0075,-47.59639999999999,32.0754,-9.3218,201
-38.108691,-48.6739,-11.623,-10.3086,-39.7026,41.0739,-10.171,202
-47.797853,-60.7238,-20.045,-11.7509,-51.361000000000004,55.0967,-13.938,203
-52.988641,-67.6259,-22.0733,-12.4461,-53.4856,63.8554,-15.1957,204
-43.425155,-58.3162,-14.8479,-12.0141,-39.889300000000006,57.0676,-11.7787,205
-50.808916,-66.9014,-18.0936,-12.6021,-46.92079999999999,64.1281,-13.4518,206
-34.970874,-52.077,-10.1296,-11.6527,-34.781,48.7525,-9.6742,207
-57.12096,-73.1866,-15.0021,-12.2104,-57.2696,55.2243,-12.0948,208
-44.036997,-60.3257,-8.4726,-11.4267,-45.46589999999999,43.7903,-9.0312,209
-55.453682,-69.3303,-8.7856,-11.2314,-57.4875,41.4298,-9.57,210
-37.402209,-51.2023,-5.0187,-10.2553,-40.8347,33.1407,-7.4991,211
-53.756533,-66.3146,-7.0592,-10.6052,-57.3287,35.5406,-8.8903,212
-35.308435,-50.7048,-4.9537,-10.7296,-39.1888,34.7868,-7.5875,213
-36.010275,-49.8826,-4.1707,-10.1337,-39.444399999999995,31.8909,-7.1483,214
-57.702714,-69.932,-8.3137,-10.7903,-62.70340000000001,36.1449,-9.8123,215
-25.752975,-38.5697,-3.9106,-9.5412,-29.597,29.0928,-6.6683,216
-57.608648,-68.8396,-15.2974,-10.5367,-63.9028,42.9922,-12.2213,217
-32.902958,-44.1988,-9.6731,-10.0717,-36.5486,36.7998,-9.4048,218
-49.03206,-59.3338,-16.7982,-10.8814,-50.7887,48.6354,-12.4107,219
-39.330009,-51.1866,-12.5572,-10.6819,-42.065400000000004,43.1519,-10.7916,220
-52.845296,-64.9831,-15.3329,-10.9836,-55.82549999999999,47.4296,-11.9555,221
-46.483993,-58.3233,-8.0763,-10.1261,-48.6995,36.6422,-8.816,222
-49.694396,-62.5037,-7.5819,-10.6245,-53.200399999999995,36.2875,-8.7778,223
-45.27489,-60.109,-6.6439,-10.9729,-48.2696,37.8479,-8.3917,224
-52.300392,-71.7668,-8.5278,-12.6306,-51.26230000000001,51.3092,-9.6463,225
-60.813876,-89.7709,-12.9912,-15.5321,-50.226899999999986,79.6329,-11.5656,226
-53.945813,-91.2403,-14.4734,-16.8581,-36.1571,98.5891,-12.1744,227
-73.370422,-114.1778,-27.7147,-18.3745,-50.04930000000002,128.9827,-18.765,228
-45.531047,-80.6377,-13.7161,-16.2082,-31.6028,90.738,-11.7788,229
-64.576826,-87.5365,-18.956,-14.3715,-53.54690000000001,81.773,-14.4559,230
-46.956479,-64.5795,-15.6619,-12.5706,-45.16179999999999,59.9269,-12.2767,231
-45.788613,-56.7267,-15.5024,-10.7471,-49.402,45.5571,-11.9829,232
-43.148514,-50.8119,-8.7117,-8.7694,-47.09440000000001,29.999,-8.8004,233
-46.211584,-53.3504,-6.8504,-8.2285,-53.1128,23.5612,-8.2447,234
-41.154985,-47.9596,-4.1802,-7.6206,-48.14600000000001,18.4631,-6.8487,235
-43.667975,-50.7717,-3.861,-7.8224,-50.01990000000001,19.2338,-6.7986,236
-44.578515,-51.9213,-6.599,-8.2615,-51.5933,23.3196,-8.1311,237
-41.04543,-46.6076,-9.3209,-7.8748,-48.3467,24.424,-8.9674,238
-17.721216,-22.8447,-4.1998,-6.7169,-24.1862,16.0007,-6.4255,239
-28.967131,-33.2602,-6.4048,-6.8584,-36.27439999999999,17.7371,-7.4881,240
-29.322022,-34.2228,-4.9602,-6.7462,-36.093900000000005,16.6697,-6.8344,241
-40.814496,-47.3995,-4.9429,-7.6337,-48.0075,19.1616,-7.193,242
-43.021057,-51.9229,-4.1002,-8.6443,-48.6333,23.1101,-7.076,243
-50.825825,-61.1266,-13.1083,-10.1481,-55.2573,40.0384,-10.9127,244
-42.251659,-53.4109,-14.3421,-10.656,-45.8007,43.937,-11.3287,245
-44.393704,-57.2574,-15.2422,-11.4571,-43.774,52.1547,-11.972,246
-51.66536,-65.7783,-17.0943,-12.3229,-44.883500000000005,63.3208,-13.0088,247
-57.931951,-77.4002,-19.9202,-13.4618,-52.89370000000001,72.2105,-14.322,248
-64.212087,-85.0807,-18.3794,-13.7979,-64.6412,66.3523,-13.7355,249
-45.258007,-60.4467,-5.4222,-10.9302,-45.828399999999995,38.7462,-7.7755,250
-48.963203,-62.2308,-6.1398,-10.6395,-52.219500000000004,35.1108,-8.3202,251
-51.640318,-62.9766,-6.6001,-10.1646,-56.688199999999995,31.6393,-8.5862,252
-43.092628,-51.9965,-3.8113,-8.535,-47.5575,23.5283,-6.743,253
-48.371553,-57.5999,-5.9668,-9.1915,-54.834999999999994,26.0089,-8.0857,254
-47.658445,-55.7483,-5.1848,-8.5218,-53.736000000000004,23.3303,-7.6114,255
-43.840695,-51.8646,-4.7411,-8.3314,-49.19740000000001,22.8945,-7.1548,256
-48.233505,-57.0376,-7.5218,-9.0176,-54.772,27.4863,-8.6813,257
-49.204037,-58.6233,-8.3346,-9.2973,-54.465,30.7139,-8.9237,258
-48.22046,-57.9347,-7.9844,-9.5063,-51.953500000000005,32.249,-8.7771,259
-52.840811,-63.3387,-14.4501,-10.2849,-57.8052,41.7498,-11.4813,260
-50.569107,-61.5447,-14.4605,-10.5928,-54.6386,43.7403,-11.7809,261
-52.017269,-63.456,-13.3596,-10.6532,-54.3776,44.2472,-11.156,262
-51.238475,-64.5049,-13.9739,-11.1976,-52.46430000000001,48.5873,-11.3752,263
-52.247775,-66.6383,-16.6563,-11.9461,-51.84700000000001,56.308,-12.9143,264
-55.132841,-69.9439,-19.9128,-12.5365,-50.4999,66.0155,-14.1222,265
-49.061246,-66.4106,-17.9655,-12.9081,-44.46589999999999,66.343,-13.5247,266
-62.925686,-82.7352,-25.5521,-14.0619,-56.191199999999995,83.6603,-17.5023,267
-58.238235,-78.9823,-19.8535,-13.6961,-51.69599999999999,75.143,-14.3071,268
-56.157966,-72.6991,-12.6034,-12.3292,-55.9384,52.837,-11.1437,269
-49.209947,-60.5003,-7.8332,-9.9141,-52.619099999999996,34.3603,-8.7318,270
-47.935979,-57.0202,-8.0375,-9.1863,-54.1006,28.9756,-8.8322,271
-45.783058,-52.558,-10.6549,-8.4466,-54.08840000000001,27.4453,-9.8742,272
-37.048147,-41.7768,-7.5996,-7.3051,-43.7609,21.0071,-8.0865,273
-33.965295,-38.6162,-6.4678,-7.0146,-41.0926,18.7273,-7.7213,274
-42.864896,-47.7058,-9.6975,-7.3825,-52.652300000000004,21.3405,-9.207,275
-39.629867,-43.9149,-6.0617,-6.5554,-48.38720000000001,15.7846,-7.6398,276
-38.316594,-41.9203,-3.7759,-5.7923,-45.52289999999999,12.2582,-6.2926,277
-40.83239,-45.0441,-5.4787,-6.3906,-49.8525,14.4291,-7.3682,278
-37.574033,-42.0571,-4.5142,-6.4096,-45.2808,14.4336,-6.7335,279
-44.051322,-48.9965,-5.4676,-6.8945,-51.6315,17.1728,-7.4457,280
-40.738408,-46.671,-6.6085,-7.571,-47.7501,20.9693,-7.8689,281
-47.087001,-54.333,-11.1826,-8.7183,-54.6817,29.5623,-10.0101,282
-50.001505,-59.2201,-11.4257,-9.5561,-56.161300000000004,34.4327,-10.3921,283
-46.210981,-57.2234,-6.9982,-9.7319,-48.3653,33.7357,-8.1475,284
-56.874927,-69.4972,-12.1796,-10.9264,-60.974700000000006,42.5842,-10.9557,285
-47.952451,-58.8215,-7.0166,-9.7464,-52.96660000000001,30.9745,-8.3566,286
-39.420298,-49.1258,-3.7413,-8.8378,-44.616099999999996,23.7828,-6.694,287
-49.630959,-58.4663,-4.9987,-8.9091,-55.4224,24.8297,-7.878,288
-43.603821,-53.2917,-4.1781,-8.9886,-48.356399999999994,25.1191,-7.0171,289
-47.267714,-57.613,-6.1408,-9.4996,-52.3459,28.9246,-8.0171,290
-52.043595,-63.1976,-8.1464,-10.0828,-56.732,33.7946,-9.0998,291
-47.606564,-59.7825,-8.7581,-10.3288,-49.3883,38.5288,-9.0477,292
-55.830463,-70.7308,-16.9734,-11.9632,-56.712700000000005,55.883,-12.9283,293
-62.842892,-81.6066,-24.3328,-13.5559,-59.7447,76.36,-16.6094,294
-58.673254,-81.4615,-20.7644,-14.394,-47.9834,83.4243,-14.7878,295
-68.262029,-93.174,-20.9881,-15.0579,-55.0711,89.905,-15.7561,296
-55.721711,-82.6176,-14.4911,-14.8386,-46.42849999999999,77.3948,-11.876,297
-61.320582,-86.0305,-12.4809,-14.5104,-53.843399999999995,70.4312,-11.2528,298
-58.904633,-79.3412,-9.5465,-13.2542,-55.17800000000001,57.0963,-10.1324,299
-44.901182,-60.9844,-6.0865,-11.3933,-46.1869,40.2184,-7.9411,300
-54.662078,-65.4565,-7.2503,-9.9941,-58.296900000000015,33.3161,-8.9121,301
-50.457472,-60.3886,-10.6799,-9.6669,-57.14799999999999,33.4968,-9.9094,302
-44.752929,-52.0879,-8.3874,-8.5079,-50.355000000000004,27.3511,-8.7229,303
-45.276391,-51.9912,-9.5654,-8.3119,-52.6165,26.6333,-9.3813,304
-41.704757,-47.7541,-10.2304,-8.2191,-49.248099999999994,26.3563,-9.4008,305
-39.117426,-45.2035,-7.8057,-7.9805,-44.58149999999999,24.7968,-8.3886,306
-46.053608,-53.6338,-11.6485,-9.0484,-52.123900000000006,32.4156,-10.2088,307
-49.886129,-59.6716,-14.4946,-10.0816,-55.923899999999996,39.8367,-11.5128,308
-57.068159,-67.7194,-11.546,-10.1683,-61.52279999999999,38.6317,-10.7208,309
-43.531409,-57.0645,-6.054,-10.5374,-45.9311,35.5428,-7.818,310
-57.229608,-73.3161,-10.0038,-12.135,-60.117900000000006,45.5248,-10.1878,311
-52.797318,-67.3061,-6.5733,-11.0473,-53.4205,40.2237,-8.7175,312
-45.182038,-63.2579,-9.3365,-12.1603,-46.613,47.3227,-9.181,313
-58.61899,-73.2911,-14.789,-11.8112,-60.8361,51.2619,-12.2067,314
-46.258555,-56.5022,-10.8431,-10.0184,-47.79560000000001,39.4265,-9.8584,315
-43.131403,-53.376,-14.895,-10.3794,-48.9762,41.4428,-11.7686,316
