cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-664.2712,-73.9525,-17.2598,342.4496999999999,1357.8064,-259.8732,1,1.3103325541982367
-542.2561,-54.9089,-14.8086,26.93250000000006,872.0017,-233.0956,2,1.4143325541982372
-453.6164,-41.8303,-12.5023,-159.49349999999998,562.077,-213.6215,3,1.518332554198237
-387.3989,-32.5312,-10.4891,-265.01480000000004,363.6203,-198.2159,4,1.6223325541982367
-336.502,-25.943,-8.7784,-319.94489999999996,236.0145,-184.736,5,1.7263325541982364
-296.3374,-21.344,-7.332,-343.4065,153.64,-172.0331,6,1.830332554198237
-263.8971,-18.184,-6.1154,-347.4616,100.2778,-159.5429,7,1.934332554198237
-237.162,-16.0307,-5.0684,-339.81759999999997,65.6019,-147.1584,8,2.038332554198237
-214.7423,-14.5652,-4.1759,-325.3532,43.0137,-134.8835,9,2.1423325541982376
-195.6592,-13.5595,-3.3983,-307.21270000000004,28.2649,-122.8606,10,2.2463325541982377
-179.2094,-12.8599,-2.7466,-287.3846,18.6138,-111.1825,11,2.350332554198236
-164.8778,-12.3453,-2.1887,-267.13910000000004,12.2822,-100.0095,12,2.454332554198237
-152.2799,-11.9319,-1.7337,-247.2418,8.1222,-89.4185,13,2.5583325541982362
-141.1229,-11.5503,-1.3603,-228.1762,5.3807,-79.5234,14,2.662332554198237
-131.1794,-11.1482,-1.0582,-210.20929999999998,3.573,-70.3965,15,2.766332554198237
-122.2695,-10.6881,-0.8228,-193.488,2.3728,-62.0804,16,2.870332554198237
-114.2483,-10.1501,-0.6386,-178.0506,1.5803,-54.5939,17,2.974332554198237
-106.9971,-9.5239,-0.4956,-163.90019999999998,1.0541,-47.9377,18,3.0783325541982376
-100.4179,-8.8219,-0.3893,-150.9895,0.7031,-42.0635,19,3.1823325541982377
-94.4283,-8.0595,-0.3037,-139.2516,0.4729,-36.933,20,3.2863325541982356
-88.9588,-7.2598,-0.2398,-128.6159,0.3158,-32.4733,21,3.390332554198237
-83.9502,-6.4521,-0.1924,-118.9915,0.2106,-28.6074,22,3.494332554198236
-79.3518,-5.6607,-0.1551,-110.2912,0.1439,-25.2675,23,3.5983325541982367
-75.1196,-4.9047,-0.1264,-102.43630000000002,0.0978,-22.3834,24,3.702332554198237
-71.2158,-4.2014,-0.1043,-95.3457,0.0656,-19.8898,25,3.806332554198237
-67.607,-3.5619,-0.0866,-88.9403,0.0459,-17.7307,26,3.910332554198237
-64.2644,-2.9899,-0.0722,-83.15199999999999,0.0327,-15.8582,27,4.014332554198237
-61.1623,-2.4876,-0.061,-77.917,0.0216,-14.2277,28,4.118332554198238
-58.2784,-2.0538,-0.0519,-73.17410000000001,0.0137,-12.8037,29,4.222332554198236
-55.5927,-1.6839,-0.0446,-68.8668,0.0103,-11.5559,30,4.3263325541982365
-53.0874,-1.3715,-0.0384,-64.9482,0.0088,-10.4597,31,4.430332554198237
-50.7469,-1.1105,-0.0333,-61.377199999999995,0.0064,-9.4929,32,4.534332554198237
-48.557,-0.8948,-0.029,-58.1144,0.0037,-8.6373,33,4.638332554198236
-46.5051,-0.7178,-0.0253,-55.123599999999996,0.0027,-7.8781,34,4.742332554198237
-44.58,-0.5735,-0.0221,-52.374500000000005,0.0032,-7.2021,35,4.846332554198237
-42.7714,-0.4566,-0.0195,-49.8429,0.003,-6.5984,36,4.950332554198236
-41.0701,-0.3623,-0.0172,-47.50599999999999,0.0013,-6.0577,37,5.054332554198236
-39.4679,-0.2867,-0.0153,-45.34230000000001,-0.0002,-5.5722,38,5.158332554198236
-37.9572,-0.2264,-0.0136,-43.332499999999996,-0.0,-5.1353,39,5.2623325541982355
-36.5313,-0.1783,-0.0121,-41.461400000000005,0.0014,-4.7411,40,5.3663325541982365
-35.1839,-0.1402,-0.0108,-39.7173,0.0022,-4.3846,41,5.470332554198237
-33.9093,-0.1101,-0.0096,-38.089000000000006,0.0014,-4.0614,42,5.574332554198237
-32.7025,-0.0863,-0.0086,-36.5651,0.0002,-3.7679,43,5.678332554198236
-31.5588,-0.0677,-0.0078,-35.1352,-0.0002,-3.5007,44,5.782332554198236
-30.4737,-0.0531,-0.007,-33.790400000000005,0.0005,-3.2571,45,5.886332554198237
-29.4435,-0.0417,-0.0063,-32.5248,0.0013,-3.0346,46,5.990332554198236
-28.4645,-0.0328,-0.0057,-31.332600000000003,0.0014,-2.831,47,6.094332554198236
-27.5333,-0.0258,-0.0052,-30.207900000000002,0.0007,-2.6443,48,6.198332554198236
-26.6469,-0.0204,-0.0047,-29.145099999999996,-0.0002,-2.4729,49,6.302332554198236
-25.8025,-0.0162,-0.0042,-28.1386,-0.0004,-2.3153,50,6.4063325541982366
-24.9974,-0.0129,-0.0039,-27.1844,0.0,-2.1702,51,6.510332554198237
