cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-175.9021,-26.857,-22.5383,14.43510000000001,271.2208,-31.4883,1,2.2093436608985724
-142.5408,-18.9751,-17.8571,-19.917999999999978,184.9833,-25.5283,2,2.3133436608985725
-118.4009,-13.5179,-14.2515,-41.526099999999985,126.0318,-21.3876,3,2.4173436608985717
-100.6597,-9.6807,-11.4373,-54.41330000000001,85.7821,-18.4177,4,2.521343660898572
-87.3739,-6.9453,-9.2656,-61.430800000000005,58.3316,-16.1776,5,2.6253436608985714
-77.2097,-4.9892,-7.5404,-64.52669999999999,39.6298,-14.4172,6,2.7293436608985715
-69.2524,-3.5912,-6.1867,-65.0731,26.901,-12.9438,7,2.8333436608985725
-62.8739,-2.5968,-5.0947,-63.983900000000006,18.246,-11.6645,8,2.937343660898572
-57.642,-1.8924,-4.2145,-61.912400000000005,12.3666,-10.5301,9,3.0413436608985718
-53.2571,-1.3955,-3.5017,-59.268600000000006,8.3764,-9.4907,10,3.1453436608985723
-49.5107,-1.0435,-2.9063,-56.34960000000001,5.6707,-8.5598,11,3.249343660898573
-46.2557,-0.7939,-2.4226,-53.3341,3.8375,-7.6994,12,3.3533436608985716
-43.3872,-0.6143,-2.0136,-50.34089999999999,2.5964,-6.9222,13,3.4573436608985713
-40.8295,-0.4834,-1.6774,-47.453900000000004,1.7566,-6.2202,14,3.5613436608985714
-38.5269,-0.3871,-1.4012,-44.708099999999995,1.1886,-5.5815,15,3.6653436608985723
-36.4377,-0.314,-1.1662,-42.12929999999999,0.8046,-5.016,16,3.7693436608985706
-34.5299,-0.257,-0.9709,-39.7222,0.5451,-4.5095,17,3.8733436608985716
-32.7789,-0.2123,-0.8099,-37.486,0.3695,-4.0544,18,3.9773436608985717
-31.1648,-0.1759,-0.6775,-35.421499999999995,0.2508,-3.6541,19,4.081343660898572
-29.6717,-0.1457,-0.569,-33.5128,0.1705,-3.2969,20,4.185343660898572
-28.2864,-0.1211,-0.4788,-31.747899999999998,0.1161,-2.9777,21,4.289343660898571
-26.9978,-0.1006,-0.4076,-30.124200000000002,0.0792,-2.6974,22,4.393343660898571
-25.7964,-0.0834,-0.3514,-28.6258,0.0541,-2.4487,23,4.497343660898572
-24.6742,-0.069,-0.2987,-27.2313,0.0371,-2.2265,24,4.6013436608985705
-23.624,-0.057,-0.2509,-25.9347,0.0254,-2.0282,25,4.7053436608985715
-22.6397,-0.0471,-0.2163,-24.738900000000005,0.0175,-1.8533,26,4.8093436608985725
-21.7157,-0.0388,-0.1917,-23.630699999999997,0.0121,-1.6966,27,4.913343660898572
-20.8471,-0.032,-0.1665,-22.593000000000004,0.0083,-1.5557,28,5.017343660898572
-20.0296,-0.0265,-0.1409,-21.620199999999993,0.0058,-1.429,29,5.121343660898573
-19.2591,-0.022,-0.1228,-20.716099999999997,0.004,-1.3162,30,5.225343660898571
-18.5321,-0.0183,-0.1148,-19.876199999999997,0.0028,-1.2138,31,5.329343660898571
-17.8455,-0.0153,-0.1077,-19.0878,0.0019,-1.1212,32,5.433343660898571
-17.1961,-0.0128,-0.0947,-18.3397,0.0013,-1.0374,33,5.537343660898574
-16.5815,-0.0108,-0.0777,-17.630899999999997,0.0009,-0.9618,34,5.641343660898571
-15.9992,-0.0092,-0.0648,-16.965500000000002,0.0006,-0.8929,35,5.7453436608985715
-15.4469,-0.0079,-0.0593,-16.343799999999998,0.0004,-0.8301,36,5.849343660898572
-14.9226,-0.0068,-0.0576,-15.759500000000001,0.0003,-0.7728,37,5.953343660898571
-14.4245,-0.0059,-0.0538,-15.204400000000001,0.0002,-0.7204,38,6.057343660898572
-13.9508,-0.0052,-0.0457,-14.6741,0.0001,-0.6725,39,6.16134366089857
-13.5,-0.0046,-0.0368,-14.1698,0.0001,-0.6285,40,6.26534366089857
-13.0706,-0.004,-0.0316,-13.694099999999999,0.0001,-0.588,41,6.369343660898571
-12.6614,-0.0036,-0.0317,-13.247400000000003,0.0,-0.5507,42,6.47334366089857
-12.271,-0.0032,-0.0344,-12.8251,0.0,-0.5165,43,6.577343660898571
-11.8983,-0.0029,-0.0353,-12.4213,0.0,-0.4848,44,6.6813436608985715
-11.5423,-0.0026,-0.0319,-12.032399999999999,0.0,-0.4556,45,6.785343660898571
-11.202,-0.0024,-0.025,-11.658,0.0,-0.4286,46,6.889343660898573
-10.8765,-0.0022,-0.0176,-11.2998,0.0,-0.4035,47,6.993343660898572
-10.565,-0.002,-0.013,-10.9603,-0.0,-0.3803,48,7.097343660898571
-10.2666,-0.0018,-0.0125,-10.6396,-0.0,-0.3587,49,7.20134366089857
-9.9806,-0.0017,-0.0145,-10.3355,-0.0,-0.3387,50,7.305343660898573
-9.7064,-0.0016,-0.0166,-10.0446,-0.0,-0.32,51,7.409343660898572
