cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-269.366,-16.7387,-15.7081,87.86060000000003,432.0337,-42.3603,1,1.6238974336840553
-216.7548,-11.1325,-12.9673,2.05090000000002,281.0174,-38.1119,2,1.7278974336840558
-179.2666,-7.6248,-10.6831,-49.259300000000025,183.2394,-34.9242,3,1.831897433684055
-151.8832,-5.392,-8.7881,-78.57109999999999,119.7518,-32.2596,4,1.9358974336840553
-131.3498,-3.9338,-7.2269,-93.90859999999998,78.4214,-29.8195,5,2.039897433684055
-115.5371,-2.9573,-5.9316,-100.4629,51.4559,-27.4928,6,2.1438974336840553
-103.0375,-2.2831,-4.8706,-101.58919999999998,33.8265,-25.2245,7,2.2478974336840563
-92.9108,-1.8114,-3.9726,-99.44250000000001,22.2797,-23.0274,8,2.3518974336840555
-84.522,-1.4735,-3.2378,-95.424,14.6989,-20.8896,9,2.4558974336840556
-77.4367,-1.2276,-2.6176,-90.4281,9.7157,-18.8619,10,2.559897433684055
-71.353,-1.0443,-2.1115,-85.00650000000002,6.4322,-16.9299,11,2.6638974336840553
-66.0574,-0.903,-1.691,-79.52619999999999,4.2671,-15.1419,12,2.7678974336840563
-61.3956,-0.7916,-1.3489,-74.1909,2.8324,-13.4872,13,2.871897433684055
-57.2538,-0.699,-1.0715,-69.1253,1.8833,-11.9843,14,2.9758974336840547
-53.546,-0.6194,-0.8513,-64.3912,1.2552,-10.6297,15,3.079897433684055
-50.2057,-0.5493,-0.6733,-60.0104,0.8365,-9.4186,16,3.1838974336840553
-47.1806,-0.4852,-0.5371,-55.9882,0.5608,-8.3461,17,3.287897433684055
-44.4286,-0.427,-0.4265,-52.3076,0.3757,-7.4012,18,3.391897433684055
-41.9153,-0.3734,-0.3399,-48.950399999999995,0.2496,-6.5714,19,3.4958974336840556
-39.6124,-0.3237,-0.2756,-45.887,0.1688,-5.8441,20,3.599897433684055
-37.4958,-0.2783,-0.2229,-43.092000000000006,0.1151,-5.2101,21,3.7038974336840553
-35.5453,-0.2375,-0.1821,-40.54379999999999,0.0769,-4.6558,22,3.8078974336840545
-33.7435,-0.201,-0.1512,-38.213300000000004,0.053,-4.1706,23,3.9118974336840546
-32.0753,-0.1692,-0.1253,-36.077999999999996,0.0382,-3.7464,24,4.015897433684055
-30.5277,-0.1419,-0.104,-34.123,0.0254,-3.3748,25,4.119897433684055
-29.0892,-0.1183,-0.0881,-32.3269,0.0157,-3.047,26,4.223897433684055
-27.7498,-0.0982,-0.0753,-30.670499999999997,0.0111,-2.7583,27,4.327897433684055
-26.5004,-0.0814,-0.0641,-29.140199999999997,0.0094,-2.5037,28,4.431897433684054
-25.3333,-0.0674,-0.0554,-27.726699999999997,0.007,-2.2776,29,4.535897433684055
-24.2413,-0.0557,-0.0482,-26.4176,0.0043,-2.0767,30,4.639897433684054
-23.2181,-0.046,-0.0419,-25.200799999999997,0.0031,-1.8979,31,4.7438974336840545
-22.2581,-0.038,-0.0364,-24.0673,0.0033,-1.7381,32,4.847897433684055
-21.3561,-0.0314,-0.0319,-23.010900000000003,0.0033,-1.5948,33,4.951897433684054
-20.5077,-0.026,-0.0281,-22.026,0.0019,-1.4661,34,5.055897433684054
-19.7087,-0.0216,-0.0249,-21.1054,0.0001,-1.3503,35,5.159897433684055
-18.9552,-0.0179,-0.0221,-20.2414,-0.0004,-1.2458,36,5.263897433684054
-18.244,-0.015,-0.0197,-19.4295,0.0006,-1.1514,37,5.367897433684054
-17.5719,-0.0125,-0.0176,-18.6659,0.0019,-1.0658,38,5.471897433684054
-16.9362,-0.0105,-0.0157,-17.9484,0.002,-0.988,39,5.575897433684054
-16.3342,-0.0088,-0.014,-17.2733,0.001,-0.9173,40,5.679897433684054
-15.7636,-0.0075,-0.0126,-16.6365,0.0001,-0.8529,41,5.7838974336840545
-15.2223,-0.0063,-0.0113,-16.0337,0.0002,-0.794,42,5.887897433684055
-14.7083,-0.0054,-0.0102,-15.463,0.0011,-0.7402,43,5.991897433684055
-14.2198,-0.0046,-0.0092,-14.922799999999999,0.0017,-0.6909,44,6.095897433684055
-13.7551,-0.004,-0.0083,-14.4116,0.0014,-0.6456,45,6.199897433684056
-13.3128,-0.0034,-0.0076,-13.9276,0.0003,-0.6041,46,6.303897433684054
-12.8915,-0.0029,-0.0069,-13.4677,-0.0006,-0.5658,47,6.407897433684054
-12.4897,-0.0026,-0.0063,-13.029799999999998,-0.0007,-0.5305,48,6.511897433684054
-12.1064,-0.0022,-0.0057,-12.6123,0.0,-0.498,49,6.6158974336840535
-11.7404,-0.002,-0.0052,-12.214500000000001,0.001,-0.4679,50,6.7198974336840545
-11.3907,-0.0017,-0.0047,-11.8356,0.0016,-0.4401,51,6.8238974336840545
